Time,B-1-1,B-1-10,B-1-2,B-1-3,B-1-4,B-1-5,B-1-6,B-1-7,B-1-8,B-1-9,B-10-1,B-10-2,B-10-3,B-10-4,B-10-5,B-10-6,B-10-7,B-10-8,B-10-9,B-11-1,B-11-10,B-11-2,B-11-3,B-11-4,B-11-5,B-11-6,B-11-7,B-11-8,B-11-9,B-12-1,B-12-2,B-12-3,B-12-4,B-12-5,B-12-6,B-12-7,B-12-8,B-12-9,B-13-1,B-13-10,B-13-2,B-13-3,B-13-4,B-13-5,B-13-6,B-13-7,B-13-8,B-13-9,B-14-1,B-14-2,B-14-3,B-14-4,B-14-5,B-14-6,B-14-7,B-14-8,B-14-9,B-15-1,B-15-10,B-15-2,B-15-3,B-15-4,B-15-5,B-15-6,B-15-7,B-15-8,B-15-9,B-16-1,B-16-2,B-16-3,B-16-4,B-16-5,B-16-6,B-16-7,B-16-8,B-16-9,B-17-1,B-17-10,B-17-2,B-17-3,B-17-4,B-17-5,B-17-6,B-17-7,B-17-8,B-17-9,B-18-1,B-18-2,B-18-3,B-18-4,B-18-5,B-18-6,B-18-7,B-18-8,B-18-9,B-19-1,B-19-10,B-19-2,B-19-3,B-19-4,B-19-5,B-19-6,B-19-7,B-19-8,B-19-9,B-2-1,B-2-2,B-2-3,B-2-4,B-2-5,B-2-6,B-2-7,B-2-8,B-2-9,B-20-1,B-20-2,B-20-3,B-20-4,B-20-5,B-20-6,B-20-7,B-20-8,B-20-9,B-21-1,B-21-10,B-21-2,B-21-3,B-21-4,B-21-5,B-21-6,B-21-7,B-21-8,B-21-9,B-22-1,B-22-2,B-22-3,B-22-4,B-22-5,B-22-6,B-22-7,B-22-8,B-22-9,B-3-1,B-3-10,B-3-2,B-3-3,B-3-4,B-3-5,B-3-6,B-3-7,B-3-8,B-3-9,B-4-1,B-4-2,B-4-3,B-4-4,B-4-5,B-4-6,B-4-7,B-4-8,B-4-9,B-5-1,B-5-10,B-5-2,B-5-3,B-5-4,B-5-5,B-5-6,B-5-7,B-5-8,B-5-9,B-6-1,B-6-2,B-6-3,B-6-4,B-6-5,B-6-6,B-6-7,B-6-8,B-6-9,B-7-1,B-7-10,B-7-2,B-7-3,B-7-4,B-7-5,B-7-6,B-7-7,B-7-8,B-7-9,B-8-1,B-8-2,B-8-3,B-8-4,B-8-5,B-8-6,B-8-7,B-8-8,B-8-9,B-9-1,B-9-10,B-9-2,B-9-3,B-9-4,B-9-5,B-9-6,B-9-7,B-9-8,B-9-9
0.1,120595.12,115406.63,209450.42,121096.77,196077.83,145532.27,144979.52,164491.89,145915.84,100335.39,175279.34,178360.11,180810.98,174683.03,167268.03,152927.16,147227.03,155429.33,153372.67,111974.61,122571.73,121532.31,116847.4,121536.555,124606.92,122441.52,99166.69,115628.52,110144.65,126031.67,111486.75,113866.93,116354.914,115870.15,116243.79,125102.445,130807.625,130552.055,80162.76,95597.914,84893.55,78057.29,83722.89,85153.49,88775.03,89688.27,91077.27,102525.59,105634.47,92871.03,94274.56,99475.77,113236.0,99469.62,123176.81,124353.48,110474.484,64766.676,57868.797,77868.65,59654.426,57011.594,58801.094,63944.402,53824.41,60258.41,87700.09,81741.664,66936.8,59178.92,43586.492,48633.31,42234.81,51523.973,43121.22,54100.15,61738.566,80616.086,74389.05,78986.31,72707.82,58782.78,72712.96,58761.945,70164.69,58375.848,75947.62,62779.473,43164.023,74113.66,65563.42,57545.285,41997.367,63672.57,59887.73,65536.555,54543.707,65284.258,38984.42,57133.508,53375.18,49554.062,60766.613,48080.76,52820.547,149389.48,130607.64,100438.27,119883.664,101672.484,139130.64,112911.375,125715.125,123291.56,62068.547,60106.656,70166.69,88216.15,63749.83,62655.855,64496.465,70980.24,64152.043,74985.74,103712.66,74102.97,73902.51,85123.31,66418.45,86458.945,61805.74,96501.234,111355.734,160592.62,156513.66,204259.47,212147.06,214227.42,176216.36,246044.4,370509.06,258459.52,83253.46,96397.46,111997.54,106788.35,110028.99,92698.86,131028.805,92032.65,130949.6,134564.12,102591.695,83608.46,76374.62,97354.05,80248.3,81850.73,93485.08,81027.734,90279.04,111552.22,144490.5,109487.32,125835.6,168634.67,130604.06,141662.94,129517.055,148855.84,123187.38,112226.66,113068.61,117256.94,149144.9,128959.75,130683.52,116472.81,131075.25,120535.53,42230.863,44980.473,45981.008,49505.98,68080.98,59037.082,47275.566,50768.098,47297.98,38553.777,150868.42,152004.11,154272.73,172776.4,157031.69,158680.42,165416.1,136000.98,176344.36,144111.45,158347.45,143306.7,152369.27,160384.33,171170.77,159123.33,146276.73,158047.34,148698.42
0.11,139341.42,105474.17,133261.34,129326.18,121740.52,160453.2,97431.01,130793.82,161192.03,104256.79,167507.53,163630.31,170345.16,154871.38,156188.62,154529.84,162441.92,172240.58,181803.38,102285.94,122879.3,121712.24,108439.734,84973.92,106094.94,114012.21,113005.62,102878.18,98659.34,95481.04,72712.5,84636.52,93441.07,92137.08,85789.91,86865.13,82092.49,79604.1,64028.49,68306.72,72647.336,75866.55,74455.195,81041.92,67242.73,69822.01,73648.51,82806.414,76823.19,80653.086,83519.81,76744.21,94362.29,82680.85,98330.12,81257.52,93095.28,43267.156,59308.723,37644.06,40578.344,39446.48,46501.14,39310.76,34462.51,40089.367,46584.945,45359.902,41919.793,55162.35,49517.027,48680.59,45948.996,47178.46,60018.652,54434.76,68314.95,55495.02,49438.63,61392.77,47899.92,47568.4,43053.79,46571.86,50368.07,62289.746,55740.465,48791.996,42476.797,50681.473,46917.44,46054.77,50013.355,51249.51,66767.56,57471.574,42124.57,54556.938,46966.465,65808.21,77401.69,50116.26,69422.04,67513.03,50018.902,119436.125,89305.02,131496.47,114408.58,89641.78,97129.94,103416.06,96865.445,92290.21,82518.54,50682.7,68028.93,69710.055,59320.938,73186.0,71529.96,61240.652,75069.97,91986.21,94123.266,107970.03,86389.8,90636.73,87515.02,73604.086,72248.35,81056.43,91222.305,221900.64,215144.94,170534.2,154620.92,99414.07,198070.55,107420.73,159361.67,202253.95,112547.53,74511.75,90296.56,108204.01,98210.234,94719.164,80791.63,79253.016,78580.78,102117.89,74428.32,62789.19,76337.375,71875.16,94814.266,70261.234,80665.875,90652.24,85899.375,106335.86,149203.48,134663.55,141112.95,100645.72,110563.9,130530.09,110113.25,110528.234,132021.97,165079.98,121715.58,127860.98,96805.79,108746.76,103308.99,101474.875,111920.87,101874.375,42201.52,48537.125,39001.156,53107.42,48998.508,47948.5,44260.203,35268.293,49782.78,58208.47,206274.22,178432.19,190116.2,177547.22,178598.98,184098.75,170937.34,178326.5,202340.61,186799.88,176390.53,179636.14,185269.53,163183.45,190485.16,184791.84,191539.42,178396.52,193040.7
0.12,100453.15,98608.5,115531.8,114092.336,95405.4,95095.414,123250.87,103417.36,82661.53,111321.086,168991.39,161566.47,151711.4,166584.27,162387.84,174331.31,162606.36,157692.3,164368.31,115458.28,109585.96,127366.66,105447.64,111023.66,105792.58,126341.38,97535.32,112116.15,110864.734,71892.695,87057.43,91917.33,79281.8,70407.266,89880.81,83632.12,80141.664,84814.945,63224.027,52245.383,54407.785,63454.703,53057.46,54254.09,51921.848,54100.586,50189.53,54352.133,65481.555,67065.914,64498.31,72932.055,68496.87,67873.6,70019.414,57488.703,58615.28,59562.613,45952.496,45851.277,32210.137,37113.812,33524.11,36726.543,30883.215,33080.047,32774.156,48600.867,38407.12,39891.117,49354.117,49740.36,36689.477,36867.035,38203.742,45337.71,48153.38,50890.785,44230.4,34742.305,36089.61,38368.395,45746.92,46454.844,42169.367,51227.758,53162.008,43681.754,44438.316,47904.254,46253.37,42868.12,44660.418,61292.99,47148.38,43941.453,43866.957,45122.973,45268.348,41450.14,41080.457,52640.04,49763.562,46932.12,47890.64,106311.7,85024.47,90912.414,89907.984,110737.664,95643.46,102621.18,103986.64,102483.65,61614.875,59612.457,49360.22,52734.41,69216.89,58205.457,64390.84,64428.625,62638.54,72521.484,76908.49,74091.914,58464.695,54644.477,94395.88,71527.33,93599.89,76293.17,77887.62,202315.42,118300.664,208859.8,228714.3,136041.44,195875.88,166109.02,174582.19,285732.0,77803.08,85986.96,90872.1,80404.03,68297.586,87286.8,80226.984,94817.695,65124.855,85243.37,62031.57,80405.734,63494.76,85556.625,70253.52,107348.3,94035.99,128256.26,64303.88,147551.14,124196.32,140575.6,101274.52,100676.61,103303.22,110585.305,97251.3,100512.586,93952.29,102512.82,87746.73,105730.67,91593.51,101728.984,92539.75,105702.45,122016.68,133019.19,43773.344,41148.496,36324.566,46100.176,51002.77,43008.305,61606.266,43948.504,44955.332,41423.594,241576.9,205548.33,212833.0,230140.39,236112.66,225670.2,218706.2,227144.97,246104.42,213186.75,232966.77,231402.05,241790.83,231595.03,238697.92,237814.0,235165.5,247390.38,231959.81
0.13,102750.99,102069.41,107015.2,91777.46,123053.69,91235.5,102094.02,101099.2,101677.36,93741.086,166512.86,154396.7,164538.69,157077.7,156872.66,161092.62,154022.08,148686.25,168980.55,112266.336,116788.695,114328.58,122383.625,124915.79,108425.734,110553.125,113345.59,143091.86,133439.14,76532.32,70173.06,75310.53,72013.82,65365.31,70313.8,63077.207,70013.1,78475.8,54554.336,55199.543,60843.95,54786.44,62275.375,52783.484,56819.83,54633.004,54969.273,63128.008,65884.164,67268.36,66244.516,78326.18,57782.473,63401.625,65091.992,69889.78,76714.77,29430.63,30543.514,38131.707,43171.426,41518.734,32593.154,36242.727,31969.887,38289.727,40509.63,57637.44,45684.277,40919.68,42034.484,51201.766,36679.47,38409.56,54577.105,45819.145,71687.24,48636.023,44181.703,43681.03,48108.125,41758.75,44041.324,41404.89,41912.914,59798.312,52923.68,39587.418,44318.91,56149.824,42341.99,45660.215,34157.652,45322.46,71485.23,52315.79,59133.305,45699.168,51661.625,49969.375,54378.77,55719.934,46309.723,47750.008,57761.996,99637.555,80340.26,92432.54,92011.945,85648.95,78016.914,83328.9,94567.71,94015.54,76777.91,46517.82,63505.406,82575.2,88376.266,53723.047,56052.996,67959.55,75750.03,79571.61,76001.336,70067.38,56421.363,98907.664,100440.72,74870.88,66549.04,78641.33,81059.8,189128.66,118857.8,90864.61,149255.62,239110.77,174377.34,109230.484,186906.78,253117.9,81118.64,86584.63,72704.72,74524.77,80563.266,71948.95,93267.54,79946.195,78397.15,58981.074,64542.53,62100.375,79231.31,67689.05,74420.62,70403.39,85357.44,65218.88,66552.32,102431.82,121299.81,110791.29,115377.95,105318.18,107359.25,114993.414,123616.02,92952.73,130070.336,114830.78,111693.086,120437.84,127527.96,96888.516,92793.53,100526.25,106802.51,116855.08,35748.496,43115.46,42834.61,41943.137,47769.113,47383.87,42375.266,42925.98,47736.285,52347.59,248714.72,230109.67,231387.25,226011.2,215759.23,222129.08,219748.58,227962.88,258042.67,240682.88,262483.66,235517.39,241032.38,229496.42,243371.53,231474.44,243920.61,241457.3,239982.2
0.14,52268.203,64994.914,77270.695,74566.17,98543.89,66721.68,88274.77,72267.836,60509.457,71577.03,179826.62,142369.86,148670.19,159259.27,147321.75,142798.02,145029.02,166405.86,151453.02,123083.69,135732.72,139061.1,145317.61,128411.29,155344.66,133700.55,152014.38,133705.27,139712.67,66195.086,68807.41,71202.625,72845.84,67913.86,74290.94,68480.914,69019.45,68252.76,32441.785,41538.3,45631.1,46313.254,40615.62,55382.54,51817.707,42009.13,40801.62,56104.324,50623.867,52062.457,49284.242,47070.508,51618.316,60140.637,49361.336,55097.54,54704.72,43197.383,36377.996,35955.473,35674.895,38995.8,35846.766,31702.865,32339.922,33752.48,40373.234,42575.21,35962.92,37271.406,42177.633,48747.184,38327.824,32768.797,32239.809,41471.598,43947.75,50403.54,45704.43,47509.1,44562.688,64791.543,60136.89,45716.457,30718.176,50073.863,51623.76,41589.543,44316.1,42984.348,40662.316,52288.4,52644.484,54169.65,44630.37,36517.52,51915.727,39297.24,46268.12,36139.5,57705.81,45243.79,60514.89,59662.234,50967.812,62253.016,60949.215,57465.21,73919.805,54369.1,52034.6,65640.36,62596.273,74102.49,59547.52,57484.01,54941.016,59695.86,55408.504,55915.816,93053.84,60817.094,66275.8,81252.27,75892.055,61210.29,87162.38,75975.95,69057.336,80059.82,80785.586,83281.945,127639.555,165568.5,127382.53,96758.85,215211.42,146013.33,208431.16,172300.08,120374.48,163305.11,65333.727,51292.23,72414.94,51564.074,71008.0,61769.215,56381.746,73408.99,50772.406,65134.87,50593.4,48950.11,54898.1,43796.547,41779.727,70495.77,58935.598,43133.664,55634.844,87844.21,107385.05,110616.53,114085.18,91387.24,110859.51,138076.33,102905.58,95701.19,110767.58,118143.13,119242.414,103135.96,100466.52,116006.89,84169.42,104720.11,103613.84,106626.29,36350.793,44483.117,41762.09,47623.266,34745.758,39568.793,44355.656,45951.734,49442.777,51472.977,242229.81,217569.62,212689.12,226109.55,223376.03,213732.78,219865.08,235113.7,255716.38,219538.19,232088.56,226145.28,224830.52,220339.94,221688.44,219863.66,207807.34,212182.75,227424.78
0.15,30897.209,47726.582,53569.81,42553.5,50454.695,47880.195,33978.76,52586.78,35100.57,50413.254,153116.1,132034.78,144810.56,151667.66,142966.84,143180.39,142545.02,149004.7,155336.89,180041.86,175134.94,187544.45,196418.64,183817.86,170057.48,180803.45,178937.9,170747.89,187136.98,54537.41,38896.656,43000.023,38954.69,42997.17,42461.254,42512.68,39493.39,51605.207,46412.66,49888.336,54430.184,42148.54,46797.85,36264.457,48973.375,32678.174,41396.668,52800.145,39646.17,61345.52,43772.684,36213.97,34135.938,43870.402,38944.71,50317.625,49050.266,54546.6,48975.36,53511.836,39838.133,45301.938,29874.3,41622.688,34948.867,38725.316,35458.926,38445.45,39435.55,37087.49,28621.117,34547.934,44466.617,38848.438,38092.863,50104.15,55922.07,37443.26,49095.938,31221.035,31323.594,42796.023,40200.953,29053.484,43769.188,54886.266,47258.625,40318.97,35397.8,47043.69,41554.387,49133.562,54256.9,44888.85,45794.88,39533.76,27080.986,44128.203,43666.965,63890.45,48238.11,45396.176,42125.438,52394.082,48133.156,39162.977,86031.63,40489.688,51168.094,48728.953,38512.453,40776.984,38674.234,31761.908,68300.4,57528.504,55677.297,55637.535,63426.926,40356.113,59770.066,66114.42,54943.164,83191.695,104592.484,81172.42,78790.81,66062.5,110385.67,72329.85,65970.55,78402.375,92918.984,204647.17,182936.83,177712.4,138387.1,150074.0,229082.9,154803.27,152058.45,199852.6,32604.43,36399.527,42192.65,49969.164,35308.203,37658.65,33992.812,43879.406,34199.09,38396.555,35041.973,41394.305,42932.477,34034.816,42257.355,39797.992,34442.273,35285.016,42980.535,108342.016,97941.45,106044.41,105111.82,107237.48,115410.51,104667.52,104838.38,115326.63,83228.87,112086.48,114011.414,103010.68,93321.7,97985.72,106312.2,84475.82,92473.68,112014.87,32215.594,41197.19,33122.777,39388.41,40654.23,28221.268,31152.078,31419.82,32027.738,53772.668,192945.2,167995.47,168694.0,158142.39,165922.98,166799.64,164280.56,171853.11,192906.06,175913.14,188069.4,176278.3,170380.89,176735.45,176772.14,173147.33,165408.0,173873.75,175296.64
0.16,31196.824,30637.963,65701.88,66699.95,48366.188,37351.324,46648.203,36467.773,33251.59,49407.82,173873.45,143885.16,144169.98,134632.39,133824.42,140315.3,137031.22,145947.9,155623.89,155005.8,168059.03,180234.39,169018.27,172372.28,179603.66,172938.28,202748.81,182021.72,177533.38,37210.09,30737.25,35993.42,44649.977,32919.02,31592.236,33208.984,42201.332,41882.23,62607.645,42519.7,51303.363,49945.887,35119.51,37107.41,43282.312,42711.434,50887.875,59314.11,57588.24,45114.234,38699.285,35397.176,37402.008,41750.164,41238.35,49212.406,41932.04,41508.586,42796.63,37922.93,33547.457,39431.65,38864.434,37956.945,30164.662,43956.684,39445.15,44201.727,32694.516,32056.68,29741.863,32841.84,32151.002,32566.406,28045.91,34017.59,35192.93,43513.637,27956.844,35506.176,41776.56,46473.29,38966.023,51018.805,48082.004,39164.69,58414.438,50020.32,58310.8,50277.9,36595.79,46644.797,52399.652,43800.367,48445.37,39874.35,43356.3,53353.008,44715.67,85324.16,45456.44,41692.543,70334.36,36685.5,49884.688,43888.297,45889.5,39822.723,32580.764,40951.82,45702.125,43022.074,50635.883,35172.484,54509.195,74701.63,49969.24,61038.008,73318.44,55156.82,64985.918,45183.715,65398.195,67462.06,64193.25,75793.1,64363.535,78917.71,90986.94,90721.39,82390.836,79804.63,69084.84,141792.34,155097.64,127275.84,147640.5,269298.4,168838.8,161305.84,145161.12,238463.97,32601.936,37060.06,33406.066,87746.59,66236.06,39177.38,38983.918,33190.41,33953.938,36375.895,36296.92,32102.559,36583.06,32779.387,37519.34,30958.201,25759.547,26107.416,33452.273,105450.836,80452.04,105104.2,92188.83,108186.55,99859.914,87764.625,110757.766,99953.99,92643.91,100617.6,72641.09,79301.48,70173.48,67075.06,87554.484,108175.11,78361.89,85891.4,30624.266,28099.797,41278.344,30849.014,34175.715,45972.473,38312.242,36016.098,33845.094,44119.348,153195.12,150127.2,150935.22,154830.12,142134.31,146203.25,152517.52,162003.14,165493.3,154520.4,154064.34,159936.89,158136.22,158861.72,154315.4,146570.83,153629.61,154273.88,163529.27
0.17,28695.049,30099.822,40065.83,46031.773,41620.28,38024.297,38900.77,35613.18,38057.992,40285.71,149581.52,132477.48,120647.79,119557.93,120120.336,123256.91,125906.35,144693.25,151842.88,130668.82,118268.37,143397.78,147436.39,153274.6,136957.36,139889.98,159237.28,155333.02,151162.75,47610.727,31582.447,36505.77,26328.545,31557.32,25911.139,27267.115,36508.773,43988.836,27304.904,33868.332,28751.092,33141.13,25696.059,29939.924,27344.742,32075.377,34786.355,49121.836,43529.914,30421.078,30896.803,26835.945,30573.408,32218.666,36252.92,36097.223,30142.926,35081.035,33608.93,26126.906,32630.324,35293.676,29438.719,30016.83,39351.31,31123.988,35241.992,33796.074,30010.959,37091.387,33849.97,35002.734,32990.582,28659.957,31279.975,41028.117,35137.5,45996.156,33921.34,33809.38,45302.168,50986.117,39162.887,40252.695,46808.797,38315.65,51449.305,43590.883,36112.73,41264.02,39099.254,37251.598,49551.625,46601.227,42533.246,78771.305,63008.07,40481.324,36616.16,38409.81,47421.367,41718.496,38761.84,46876.08,43740.36,31107.12,34587.633,37824.855,29532.17,36291.062,37243.547,31615.06,32852.188,36160.45,54500.47,43750.84,38460.332,45741.176,62095.86,58164.23,51667.13,42760.746,55890.402,72555.82,89702.49,66223.34,61068.266,69684.11,82965.88,77634.54,60251.504,67299.695,69521.37,181899.55,112362.28,108820.49,114332.42,196029.53,122167.375,128870.35,144155.77,246625.64,34371.812,33493.08,28324.264,30882.342,36126.65,41702.863,39309.055,33749.555,25332.459,42897.508,33587.727,36809.76,30563.396,33177.668,29953.924,27291.965,26383.332,43641.344,31825.088,65507.59,75376.91,70103.664,85778.99,86263.07,82657.84,80349.61,90733.07,70537.016,90391.29,80380.945,71702.78,61036.965,70721.14,72241.12,78569.98,68869.98,63214.977,74592.73,42447.914,30421.285,30846.88,40148.93,44876.492,25300.541,39811.36,35768.066,38394.176,43179.8,147761.73,143305.52,130121.61,136992.06,138144.66,140721.39,135535.94,141321.55,149999.61,141505.64,142348.58,145748.84,151201.03,137239.45,139026.42,147206.72,146334.14,143140.14,142594.67
0.18,54328.62,42077.926,48301.883,39300.3,41834.43,40605.902,59414.152,42017.543,41191.625,29473.605,135789.19,113724.76,123127.59,106499.4,113753.625,122933.92,115027.64,121784.65,126938.516,83755.14,90723.57,113980.19,97541.44,116860.82,110167.5,102175.336,106012.42,107451.13,104288.3,40892.797,30148.346,103664.76,31323.055,30593.824,24532.63,22800.799,54309.83,31118.545,29256.836,30710.48,37429.46,38612.387,49266.055,30461.613,25600.158,27919.229,34362.242,33362.785,41528.71,29348.912,30417.3,33359.78,25263.418,20952.56,28875.906,23852.13,31503.021,27490.855,47273.82,17228.4,29320.38,20580.014,30702.182,32559.74,24873.787,24178.342,25808.662,36928.25,25861.729,25086.648,35844.777,35595.98,24138.03,30913.31,33553.11,30259.244,36229.34,35956.824,47512.57,28764.758,37555.246,31398.928,39613.438,33272.348,30104.15,44779.953,67955.664,35682.203,41220.55,37964.348,52983.63,30823.18,36580.86,36954.945,42442.457,37357.54,43888.59,42189.594,42286.39,31829.062,47923.316,48617.68,43064.027,46150.113,45082.195,45161.617,45018.793,49791.836,49054.445,37398.12,44219.867,40703.46,47392.7,54240.207,58096.04,57365.766,36435.133,53616.84,58420.13,54136.008,49313.617,35737.78,42758.133,61955.305,77818.83,56374.02,54886.406,57321.355,84187.44,70981.805,66471.695,50489.305,63338.41,119079.36,153564.97,172759.55,164319.84,184655.69,158591.12,115812.58,120594.4,163992.25,44363.207,48515.816,35520.977,43757.402,44672.758,35626.48,43229.434,36532.84,33155.78,34948.74,42433.117,31256.113,29987.148,45311.996,38512.934,43872.312,36375.16,42918.793,33778.723,59410.074,56330.805,63672.035,75828.984,46813.492,60547.113,56475.29,76655.45,55924.496,48499.926,103525.086,112251.695,98773.914,89500.74,92322.5,109935.67,116767.72,80090.375,94507.21,37235.945,52822.684,60808.35,51413.78,51190.01,41028.258,49962.69,44807.85,42964.16,53399.637,133932.97,125659.66,125184.26,123105.29,116681.7,130151.77,126901.04,133938.84,122103.32,118083.95,105067.35,138219.73,130040.33,120789.35,136863.17,129946.58,128739.805,130677.94,129846.98
0.19,43132.316,39237.45,78716.13,65111.76,48714.66,56619.125,51621.7,91627.0,67953.125,66967.93,125348.52,119859.43,124433.32,122463.89,115157.92,136620.03,110615.72,120856.03,135290.56,51516.9,70110.24,61234.375,65431.902,65036.34,69395.37,117330.55,80475.86,63354.54,50584.28,44434.312,27961.7,31804.744,27763.121,30156.809,26770.174,38083.22,38062.664,50269.184,37231.734,31311.553,40703.72,39036.53,40415.258,43657.996,36788.28,29629.766,35893.875,33344.355,38359.1,29013.78,30277.416,28519.406,29562.537,35405.426,29164.678,33543.453,32431.414,36770.39,31932.812,26075.707,31219.223,29169.422,25139.467,35314.24,32552.27,27655.715,26368.79,32469.533,33327.66,28104.336,37210.94,29494.879,36090.273,28205.969,35497.297,27804.986,33630.78,26071.24,37696.453,41416.312,41792.305,29076.318,35839.78,44500.6,41203.805,30112.852,37820.883,36180.617,37723.316,41101.46,33945.496,34665.887,34550.758,35272.316,45102.816,46220.02,55774.242,36571.375,45745.242,38754.41,49797.87,43117.33,41006.35,40847.836,57918.83,48290.656,55698.664,37203.85,54527.74,50470.227,56417.11,63621.562,47670.34,59805.184,48459.97,59481.867,60143.03,57375.754,70202.67,69135.91,73323.64,53888.95,43188.098,50377.8,72362.47,103168.44,61096.703,52601.82,65926.38,86050.305,66409.38,60202.203,62144.96,228288.39,164680.48,95964.85,145364.17,142810.05,126660.25,168169.36,122866.086,124919.98,81480.34,47167.11,48574.4,50690.637,60584.16,52470.363,50704.39,49479.676,47993.77,51675.62,67773.54,46985.973,52329.305,47216.586,47091.273,40244.95,41173.465,43989.305,39137.51,58893.46,68713.11,58830.945,60236.92,62564.625,70029.59,81262.96,60172.797,68237.06,54419.41,246645.06,186100.45,224016.75,217489.27,266221.56,209568.38,204815.55,151500.19,285631.53,155164.56,139948.47,189976.81,174699.92,192282.39,183480.45,172803.6,176187.62,178787.64,192823.73,265667.38,253158.03,258103.6,280761.97,236807.94,265137.84,260291.05,247315.56,275740.6,309368.12,323412.3,307769.66,283178.7,281990.88,269655.25,264472.4,292297.88,298091.8,317277.0
0.2,64891.086,63244.707,67667.555,61742.734,66410.414,59763.562,64890.875,63562.58,71647.484,64272.68,458055.1,274806.03,311532.1,289864.3,251968.8,576042.25,274533.94,331680.97,466933.25,37482.535,49211.63,46136.32,57365.625,47742.035,48933.215,64529.508,56897.81,44569.918,56452.32,25878.33,29925.025,38272.477,29104.877,24235.926,34371.6,32439.857,32469.383,33559.59,20675.578,18230.998,23294.688,26919.686,20821.395,23724.906,21840.564,24664.582,21598.441,22021.707,23077.15,20120.898,19693.28,20930.533,16944.578,15457.788,20071.059,21572.148,27831.908,29027.99,25596.016,22508.885,22328.057,20047.611,22916.143,29409.64,24363.373,19390.76,21280.23,27973.555,23084.557,28446.023,31449.473,23676.82,26748.959,30305.543,27032.936,23160.33,38490.613,33878.39,21848.562,27445.004,29544.615,45800.848,28214.463,26423.055,28476.0,32618.291,30890.016,34816.133,23813.084,28309.938,35748.348,32135.71,35636.863,28949.783,38915.4,32831.016,35221.348,37887.703,46847.395,59943.5,37955.953,30748.432,33140.26,31343.1,32911.445,51650.35,58349.746,50514.582,45529.49,64444.387,50896.26,43511.062,54127.92,53845.723,66986.85,61388.355,52995.676,46519.953,61658.55,42141.344,56156.16,37067.008,46646.184,58856.215,85798.7,75133.414,73926.65,52932.863,55059.7,42293.793,53869.797,59714.26,63154.242,202612.2,135509.45,123295.7,93734.81,118179.79,116289.2,124374.97,116472.875,253885.6,49988.1,33350.582,71237.91,44832.5,77923.46,58861.883,62147.06,59383.016,53028.223,60016.17,51442.633,71842.26,60885.863,68150.67,71706.83,47064.844,71519.055,63429.9,52658.844,44028.566,48738.17,48019.168,64225.67,57097.42,52818.867,55399.34,61887.574,64438.008,70148.27,104867.8,121565.29,101823.055,105556.71,125787.695,134272.25,158863.03,201889.72,125827.59,93162.92,84244.53,82742.91,155638.38,68654.73,78483.66,206487.16,93232.37,125864.31,70667.164,105656.18,103365.02,89620.586,82922.6,81723.15,92752.5,91824.01,93466.37,94696.09,73444.96,81878.8,119529.55,102373.875,98743.73,83075.65,93595.445,77433.766,172924.66,97313.59
0.21,39864.746,46283.49,72404.086,48849.047,59677.832,43477.074,45026.46,55358.043,68328.73,51297.973,279762.62,127250.35,144260.94,194475.55,107300.26,537142.2,142594.19,149947.5,258828.73,29280.564,34418.71,45507.81,40243.484,39518.19,48015.656,55627.45,53179.15,37960.27,42152.69,27489.549,25208.086,34647.586,30517.352,28741.025,29860.9,23494.855,25866.35,31691.691,18060.062,23772.396,19409.615,21483.172,20108.459,23117.43,23920.979,19377.053,21977.809,19415.594,23226.232,19152.271,16277.503,16534.793,17310.742,22266.6,19398.877,18018.521,24559.438,28955.02,30120.736,22795.498,17584.139,22398.715,30735.537,20968.674,21361.299,21438.426,25262.018,19016.031,17145.006,29737.297,29418.73,49258.74,36593.445,42827.324,25134.488,24403.957,22380.197,32971.85,21349.145,25065.496,22936.68,26876.61,23657.87,29801.785,22186.543,21830.268,27042.412,30397.459,26384.34,27309.793,29585.3,27286.387,32075.793,35731.95,35049.785,27958.062,42850.91,25110.125,31444.775,25306.568,31652.86,32493.611,34034.23,40109.23,39834.176,65499.074,74152.28,68472.51,62400.68,62404.977,104655.984,52973.406,63904.496,95043.06,48860.56,53469.246,66155.81,34533.16,41411.61,52068.46,64890.523,61380.062,44182.38,51665.81,80904.734,41825.492,64882.79,70277.41,63111.53,58370.96,67221.2,59705.86,69978.43,115160.07,136828.02,155287.92,103834.09,125188.58,90595.7,167503.55,147831.64,121821.86,45113.637,45383.56,65125.344,61357.09,54164.895,60329.184,55648.242,52772.004,54423.105,56703.02,72280.4,55486.81,56465.81,53041.773,49136.73,46543.88,55255.145,67028.73,59300.31,53233.688,86954.79,61467.22,66887.695,62235.695,65935.41,74024.39,56628.867,56749.54,55411.79,136405.95,383488.06,311239.38,123796.72,166166.25,336967.53,256866.28,305457.66,244835.95,458982.94,323147.16,552066.3,617993.5,622799.4,496622.78,838334.44,505894.7,479438.78,578236.2,466755.44,1097346.6,1457318.2,755563.2,578493.1,655743.8,635215.25,374184.94,1336979.6,104302.516,232109.84,532202.8,384352.94,689008.7,427759.0,540926.44,130635.0,525046.0,896499.4
